CustomerID,Name,Age,Address,City,State,ZipCode,VerizonPlan,AmazonPrimeStatus,DeviceMake,DeviceModel,AcceptedOffer,VerizonDataUsageGB,AmazonRegularPurchases,AmazonOfferPurchases,PeakStreamingHour,PeakStreamingDay,AmazonPrimeVideoHours
805696,Mr. William Brown Jr.,41,292 Foster Stravenue Apt. 006,Cleveland,NC,23562,Standard,No,OnePlus,OnePlus 9,Double your data for 3 months at no extra cost,5.61,17,5,09:15,Sunday,25.04
218015,Gail Tate,50,91398 Michael Stream Apt. 910,Nashville,TX,30365,Basic,Yes,OnePlus,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",14.52,1,4,19:47,Saturday,20.1
840674,Bonnie Gillespie,66,599 Gutierrez Lodge Suite 299,New York,OR,46007,Premium,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",28.11,17,1,19:59,Thursday,4.48
354079,Chelsea Benson,46,50106 Sarah Dam Apt. 997,Minneapolis,MN,51790,Standard,No,Google,Galaxy S21,"First purchase: Buy two phones, one on us",46.93,1,7,13:28,Monday,30.98
650929,Brett Mcgee,60,8914 Brooke Ways,Chicago,DC,25341,Premium,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",47.94,12,8,20:01,Wednesday,31.72
789944,Michael Anderson,39,732 Hahn Trafficway,San Diego,MN,89992,Premium,Yes,OnePlus,Galaxy S21,Buy a tablet: 30% off on us,30.72,18,6,13:03,Saturday,36.61
788105,Robert Parker,43,8323 Andrew Forest,Phoenix,NY,72363,Basic,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us,3.72,14,1,02:19,Friday,5.03
613758,Thomas Torres,45,72006 Victoria Corner,Atlanta,MA,64704,Basic,No,Apple,Galaxy S21,Buy a tablet: 30% off on us,46.56,4,8,11:32,Saturday,0.04
465890,Pamela Watts,67,97823 Stephanie Mountain Apt. 925,Cincinnati,FL,41392,Basic,No,Google,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months,8.28,14,0,13:26,Tuesday,24.32
545101,Katelyn Lopez,38,30996 Ramirez Cliffs Suite 123,Phoenix,DC,70833,Basic,Yes,Samsung,P40 Pro,"First purchase: Buy two phones, one on us",19.66,4,7,03:11,Tuesday,2.8
136631,John Olson,66,670 Amy Run,New York,OH,3607,Premium,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us",8.38,15,0,09:33,Wednesday,28.19
866577,Anthony Diaz,24,54571 Young Stream,Washington,MO,44784,Basic,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",46.86,3,4,15:26,Thursday,33.42
172991,Lisa Hardy,34,531 Carter Cape,Las Vegas,OH,68391,Basic,Yes,Google,Pixel 6,Buy a tablet: 30% off on us,49.93,16,9,19:50,Friday,45.15
104014,Desiree Crawford,37,814 John Mountain,Indianapolis,CO,34162,Basic,Yes,Google,P40 Pro,"First purchase: Buy two phones, one on us",47.49,1,2,03:57,Monday,18.42
373237,Sarah Martin,58,62125 Leslie Camp,Columbus,TX,26188,Basic,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",45.61,7,4,06:54,Saturday,48.71
118070,Pamela Castillo,66,357 Kenneth Knoll Suite 349,San Antonio,FL,26142,Premium,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",39.12,19,7,09:07,Saturday,16.03
922209,Thomas Howard,37,035 Melton Gardens,Miami,MO,36551,Basic,No,Huawei,P40 Pro,Buy a tablet: 30% off on us,18.45,16,2,09:02,Friday,5.33
156958,Nicholas Mays,39,486 Johnson Summit,Atlanta,MI,42298,Premium,No,Samsung,iPhone 13,Buy a tablet: 30% off on us,30.16,3,2,05:23,Tuesday,44.46
182074,Jennifer Sherman,45,3545 Conley Mews,Boston,NC,6058,Standard,Yes,OnePlus,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months,27.24,19,7,04:28,Thursday,8.61
635017,Victoria Bailey,57,6399 Ali Club,Tampa,NY,35707,Premium,No,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",12.0,9,7,00:06,Saturday,26.03
855073,Brenda Taylor,66,48205 Edwards Dale,Cincinnati,DC,18412,Premium,No,OnePlus,iPhone 13,Buy a tablet: 30% off on us,0.55,11,8,01:11,Saturday,28.13
276089,Brianna Woods,24,43304 Chen Inlet,Fort Worth,CA,71533,Basic,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",36.7,18,9,01:35,Monday,11.19
297392,Amber Armstrong,18,354 Anderson Drive,Portland,TX,63829,Standard,Yes,Huawei,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount",36.73,3,8,20:14,Saturday,26.51
258823,Erin Hill,49,6229 Newman Route Suite 600,Los Angeles,FL,92064,Standard,Yes,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",14.57,3,4,05:10,Wednesday,28.28
730152,Matthew Buchanan,30,23834 James Green Suite 562,Orlando,WA,86731,Standard,No,Apple,iPhone 13,"First purchase: Buy two phones, one on us",44.24,14,3,01:25,Sunday,7.41
493002,Travis English,47,1360 Beasley Ville,Boston,CO,28585,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",6.09,19,8,23:49,Tuesday,29.78
833429,Brian Dunlap,40,068 Cain Row Apt. 070,Nashville,OH,41495,Premium,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",29.91,5,6,13:16,Sunday,43.77
598863,Michael Mason,68,6546 Ingram Way,Orlando,CO,66767,Standard,Yes,Samsung,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",43.35,18,5,15:10,Tuesday,1.1
467654,Diane Peters,36,09739 Jessica Ports Suite 817,San Francisco,CA,83026,Premium,Yes,Huawei,P40 Pro,Buy a tablet: 30% off on us,18.29,10,9,18:54,Sunday,43.36
679036,Suzanne Hayes,49,2866 Herman Pass Apt. 756,Tampa,CO,63289,Premium,No,Apple,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount",15.35,3,1,20:44,Friday,10.44
630089,Robert Tate,47,6484 Ronald Views Apt. 986,Denver,IN,82818,Premium,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",27.5,10,1,11:09,Saturday,3.87
250262,Kara Conway,46,28298 Rose Landing Apt. 404,Fort Worth,MO,59645,Standard,Yes,Apple,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",44.27,13,0,16:08,Friday,4.37
542905,Tyler Thomas,66,5879 Jacob Divide,Boston,TX,18337,Basic,No,OnePlus,iPhone 13,Buy a tablet: 30% off on us,34.69,10,2,22:18,Friday,39.57
335362,Cheryl Carter,62,37307 Scott Plains Apt. 457,Minneapolis,CA,93737,Basic,Yes,Apple,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",22.34,2,7,04:10,Monday,13.74
544209,Stephanie Weber,46,8002 Cunningham Dam Apt. 108,Columbus,TX,67508,Standard,Yes,Apple,OnePlus 9,Free streaming service for 6 months with any Verizon plan,44.33,6,6,00:50,Monday,20.96
653880,Julian Ramirez,47,860 Gentry Route,San Diego,OH,45177,Basic,No,Apple,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",5.44,12,5,22:40,Friday,36.7
897079,James Ramirez,33,23505 Hall Garden Suite 214,Miami,WA,56106,Basic,No,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",28.77,9,6,06:15,Saturday,22.84
764076,Robert Clayton,57,53246 Jackson Stream Apt. 299,Minneapolis,AZ,50628,Premium,Yes,Samsung,Galaxy S21,Buy a tablet: 30% off on us,24.66,6,8,08:53,Thursday,20.2
319963,Heather Buchanan,36,39587 Gilbert Harbor,Portland,FL,23861,Premium,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",19.51,16,9,05:21,Saturday,27.36
580761,Richard Morgan,35,9217 Nguyen Squares Apt. 806,Charlotte,FL,22654,Standard,No,Apple,iPhone 13,Free streaming service for 6 months with any Verizon plan,17.88,9,0,00:14,Tuesday,40.38
348710,Cynthia Coleman,18,874 White Burgs,Miami,TN,8037,Standard,Yes,Google,Galaxy S21,Buy a tablet: 30% off on us,23.75,19,0,03:40,Saturday,33.55
320984,Melissa Carr,31,807 Flores Wells,Seattle,TX,25973,Basic,No,OnePlus,OnePlus 9,Buy a tablet: 30% off on us,19.38,13,1,01:37,Sunday,11.69
997059,Kathy Thompson,68,638 Dustin Springs,Boston,MA,51585,Premium,Yes,Apple,iPhone 13,Buy a tablet: 30% off on us,46.42,12,7,09:30,Wednesday,20.8
956748,Savannah Harris,64,4341 Stewart Fort Suite 829,San Antonio,IL,80672,Standard,Yes,Apple,iPhone 13,"First purchase: Buy two phones, one on us",14.13,3,2,12:15,Sunday,42.27
882355,William Lewis,67,1589 Taylor Trail,Kansas City,NC,1479,Standard,No,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",13.45,0,9,08:29,Monday,20.58
364512,Christina Chandler,19,2235 Tina Ports Suite 872,Minneapolis,TX,57641,Standard,No,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",32.47,5,9,09:31,Monday,33.38
701863,Robert Aguilar,45,31551 Ruiz Lodge,Dallas,DC,8574,Standard,No,Apple,Pixel 6,Buy a tablet: 30% off on us,22.56,10,7,08:41,Monday,20.85
368799,Darryl Sellers,66,476 Browning Falls,Boston,OR,87961,Standard,No,Apple,Galaxy S21,"First purchase: Buy two phones, one on us",2.72,3,7,17:01,Thursday,21.18
337549,Tina Crosby,67,110 Annette Knolls,Atlanta,OR,50446,Standard,No,OnePlus,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount",12.41,4,5,01:01,Wednesday,40.55
694319,Christine Ramos,47,4286 Moore Trail Suite 571,New York,MI,55669,Basic,No,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",13.99,19,0,09:44,Tuesday,1.18
584299,Henry Hill,55,54707 Fisher Village,Minneapolis,NC,38272,Premium,No,OnePlus,Pixel 6,Buy a tablet: 30% off on us,12.17,1,4,14:56,Sunday,25.37
712210,Adrian Kelly,68,28201 Johnson Loaf,Dallas,CA,9459,Premium,Yes,OnePlus,OnePlus 9,Buy a tablet: 30% off on us,13.9,13,1,03:16,Thursday,42.0
548982,Aaron Herrera,21,23129 Nguyen Mall,Nashville,DC,52520,Standard,Yes,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",25.64,10,0,19:33,Wednesday,35.63
224046,Ethan Ali,18,4574 Jacob Fork Apt. 985,San Diego,OH,2221,Premium,Yes,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",26.28,1,4,13:46,Wednesday,19.03
506619,Taylor Taylor,25,89668 Dixon Parkways Apt. 684,Phoenix,NC,77895,Premium,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us",4.33,9,5,06:22,Tuesday,29.6
132097,Eric Haas,46,71277 James Estates Apt. 141,Denver,NV,8781,Premium,No,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",5.78,2,6,00:29,Thursday,38.6
766326,Christian Norman,56,44620 Justin Knolls,Detroit,GA,25545,Standard,No,Google,Pixel 6,20% off Amazon Prime subscription,42.8,11,8,13:30,Sunday,12.18
749150,John Schmidt,20,023 Wells Centers,Denver,NV,1505,Standard,Yes,Huawei,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount",44.78,10,1,21:19,Tuesday,30.57
330229,Travis Hughes,49,4544 Garrett Trail,Los Angeles,TX,6547,Premium,No,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",49.64,17,8,16:23,Friday,9.21
218834,Nicholas Phillips,27,25526 Dominique Parkways,New York,IL,94665,Premium,No,Samsung,iPhone 13,20% off Amazon Prime subscription,24.42,2,0,17:40,Wednesday,7.56
193848,Edwin Drake,27,45356 Nunez Run,Minneapolis,IN,84278,Standard,Yes,Apple,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",46.58,8,3,11:27,Sunday,5.57
152921,Patrick Miller,36,2681 Wesley Course Apt. 239,Minneapolis,OH,50636,Basic,No,Apple,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months,44.26,7,5,00:13,Sunday,33.79
805086,Kevin Miller,63,63636 Jeremy Mills,Cleveland,NV,32719,Premium,Yes,Samsung,OnePlus 9,Buy a tablet: 30% off on us,45.69,2,7,22:08,Tuesday,30.27
750429,Charles Howard,51,2630 Tamara Divide,Fort Worth,AZ,67653,Basic,Yes,Samsung,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount",7.47,15,4,17:32,Saturday,18.38
805660,Courtney Khan,50,7111 Smith Turnpike Suite 857,San Antonio,TN,36460,Premium,No,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us",25.52,5,9,00:57,Wednesday,33.81
384821,Debra Lopez,40,7359 Welch Landing,Portland,AZ,74420,Basic,No,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",21.58,12,2,07:48,Wednesday,48.79
155609,Veronica Rhodes,45,346 Erica Park Apt. 844,Boston,FL,62239,Basic,No,Huawei,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months,11.22,19,1,04:14,Monday,7.24
327897,Thomas Gonzales,49,498 Carrie Mills Apt. 906,Boston,DC,37152,Basic,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us,7.71,16,9,05:02,Wednesday,33.06
131024,Rachel Cruz,67,0983 Flynn Junction,Washington,GA,91419,Standard,Yes,Samsung,Pixel 6,"Buy one accessory, get another 50% off",25.85,19,5,02:42,Thursday,7.88
170313,Christopher Payne,24,61253 Ferguson Avenue Apt. 121,Cleveland,TX,96884,Basic,Yes,Samsung,iPhone 13,Buy a tablet: 30% off on us,24.54,1,4,20:46,Wednesday,18.86
489957,Matthew Ortiz,46,1064 Guerrero Lakes Suite 341,Dallas,AZ,71446,Basic,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",44.49,3,9,08:51,Thursday,44.61
284078,Jennifer Brown,25,0395 John Lake,Denver,TX,44566,Basic,No,Apple,P40 Pro,20% off Amazon Prime subscription,19.0,8,4,08:36,Saturday,27.08
457429,Mrs. Jamie Davis,18,49922 Mariah Harbor,Dallas,CA,72531,Premium,No,Apple,iPhone 13,Buy a tablet: 30% off on us,34.51,19,0,12:00,Saturday,7.77
561243,Andrew Hernandez,20,90182 Kelley Village Apt. 241,Washington,OH,2649,Basic,No,OnePlus,Pixel 6,Buy a tablet: 30% off on us,41.32,9,9,01:17,Friday,28.84
213632,Tina Becker,41,284 Michelle Expressway,Columbus,TX,10010,Premium,Yes,Huawei,Pixel 6,Buy a tablet: 30% off on us,14.77,5,2,20:40,Thursday,15.19
351451,Robert Baker,40,78538 Kathleen Motorway,Cincinnati,OR,43956,Basic,Yes,Google,Galaxy S21,Free streaming service for 6 months with any Verizon plan,9.42,9,4,10:59,Thursday,48.73
103051,Natalie Diaz,25,261 Donna Plains,Dallas,CA,68772,Basic,Yes,Google,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount",37.26,17,8,00:58,Saturday,2.73
804107,Michael Collins,64,27953 Ramsey Cove,Orlando,CA,29175,Standard,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",24.33,0,7,02:14,Thursday,38.48
476836,Karen Price,54,33120 Christine Well Apt. 429,Indianapolis,MA,38976,Premium,No,Google,Galaxy S21,"First purchase: Buy two phones, one on us",37.26,11,9,01:35,Sunday,18.59
711523,Stephanie Parker,20,62097 Edwards Islands Suite 984,Houston,IL,47476,Basic,No,Apple,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months,22.4,12,1,17:52,Tuesday,48.61
821772,Daniel Bautista,68,17870 Colleen Center,New York,NY,48674,Premium,No,Google,OnePlus 9,Buy a tablet: 30% off on us,46.89,5,5,01:20,Tuesday,47.22
289407,Tammy Knapp,50,2214 Derek Lock,New York,FL,2550,Premium,Yes,Google,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",28.45,13,5,05:16,Monday,49.24
549395,William Robinson,45,743 Phillips Points,Las Vegas,FL,79164,Standard,Yes,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",8.37,6,2,21:02,Sunday,22.54
562894,Hector Arnold,64,28253 Jeffrey Burg Suite 093,Seattle,TX,92325,Standard,No,Huawei,iPhone 13,"First purchase: Buy two phones, one on us",23.7,5,0,13:58,Friday,33.54
311810,Jason Brown,25,3266 Alexander Skyway,Indianapolis,CA,43670,Standard,No,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",20.81,0,0,22:47,Sunday,1.1
827975,Paul Stephens,51,1702 Schultz Parkway,Atlanta,TX,83936,Standard,Yes,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us",33.36,16,3,19:43,Wednesday,15.56
173523,Michelle Wilson,52,3144 William Corner Suite 797,Seattle,MI,68345,Standard,No,Huawei,Pixel 6,Buy a tablet: 30% off on us,29.75,0,5,00:13,Wednesday,46.84
860463,Nathan Reyes,49,363 Jones Haven Apt. 870,Phoenix,IN,71143,Standard,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",38.2,7,8,00:30,Sunday,36.9
194476,Jason Wolf,41,0483 Steele Ferry Apt. 491,Austin,MO,44790,Standard,Yes,OnePlus,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount",11.4,18,3,05:59,Wednesday,15.41
333841,Amanda Mcdonald,31,1504 Thomas Corner Suite 864,Cleveland,OH,5162,Standard,Yes,Apple,P40 Pro,Get a $50 gift card with any new phone purchase,30.22,14,0,19:11,Tuesday,29.64
903451,Tracy Cooper,49,678 Cindy Common Apt. 517,Portland,MO,31952,Basic,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us",17.32,18,5,10:54,Monday,23.37
970045,David Rodriguez,63,52457 Valerie Road,Kansas City,FL,57967,Premium,No,Samsung,OnePlus 9,Buy a tablet: 30% off on us,21.9,1,3,16:18,Tuesday,38.69
322866,Stephanie Carter,60,6056 Maria Mountains Apt. 761,Los Angeles,FL,54654,Standard,Yes,Apple,iPhone 13,Buy a tablet: 30% off on us,40.1,7,7,08:19,Saturday,9.5
186672,Rhonda Brock,33,25262 Alexander Springs,Boston,FL,92136,Standard,No,Google,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount",36.45,12,2,03:18,Monday,8.22
698135,Kelli Banks,21,776 Joseph Ridges Apt. 430,San Diego,FL,98054,Premium,Yes,Huawei,P40 Pro,"First purchase: Buy two phones, one on us",46.51,19,5,06:21,Sunday,49.79
444894,Ryan Ramos,69,30236 Miller Mall,Austin,TX,5885,Basic,Yes,OnePlus,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",14.63,12,2,17:39,Monday,30.0
834994,David Diaz,54,6296 Holmes Lodge Apt. 780,New York,GA,62598,Premium,Yes,Samsung,Galaxy S21,Buy a tablet: 30% off on us,32.25,14,3,01:57,Sunday,37.82
128251,Jacqueline Stone,38,17369 Rachel Green Suite 510,Austin,OR,35384,Premium,Yes,OnePlus,Galaxy S21,Buy a tablet: 30% off on us,34.77,18,9,18:39,Saturday,13.08
727769,Christopher Wong,31,3252 Watson Expressway Apt. 163,Orlando,FL,11909,Standard,No,Huawei,Pixel 6,Buy a tablet: 30% off on us,32.67,13,8,12:02,Friday,28.45
474710,Ivan Brown,48,35478 Jacob Trafficway Apt. 680,Seattle,OH,95288,Premium,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us",30.81,14,6,10:24,Wednesday,32.71
650233,Katelyn Cook,65,1970 Watson Mountain,Charlotte,TX,21751,Premium,Yes,Huawei,P40 Pro,"First purchase: Buy two phones, one on us",16.41,2,1,16:15,Sunday,42.36
977284,Amy Hughes,35,754 Michael Lake,Austin,OR,50233,Standard,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us",33.83,12,0,18:27,Tuesday,5.91
132217,Joseph Williams,24,771 Jesse Spring Apt. 013,Atlanta,MI,7720,Standard,Yes,OnePlus,OnePlus 9,Buy a tablet: 30% off on us,31.5,14,5,02:15,Sunday,35.12
108308,Sheila Castro MD,27,625 Nancy Square,Charlotte,MO,31247,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",49.41,17,9,23:55,Saturday,46.72
368093,Kevin Hendricks,24,455 Justin Camp,Austin,CA,8117,Standard,No,Huawei,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount",16.38,15,7,03:52,Saturday,0.21
283062,Teresa Johnson,50,460 Gonzales Tunnel,Fort Worth,IL,8985,Premium,No,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us",35.04,13,7,07:51,Friday,15.51
494366,Barbara Gregory,40,70488 Elizabeth Grove Apt. 749,Houston,MN,23001,Premium,No,Samsung,P40 Pro,"First purchase: Buy two phones, one on us",49.95,11,9,20:58,Thursday,42.94
844840,Nicole Mccarthy,38,0006 Walton Plains,Los Angeles,MO,10305,Basic,Yes,Google,iPhone 13,"First purchase: Buy two phones, one on us",15.9,3,8,10:02,Thursday,23.99
200235,Robert Wright,36,69353 Anderson Islands Suite 301,Nashville,IN,39044,Basic,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us",27.17,12,3,08:34,Sunday,40.24
174740,Victoria Cooper,65,233 Cox Ports,San Diego,FL,47908,Premium,No,Apple,iPhone 13,"First purchase: Buy two phones, one on us",12.14,7,4,22:13,Sunday,3.27
478496,Jennifer Crosby,36,1149 Villarreal Spurs Apt. 586,Indianapolis,TX,58392,Basic,Yes,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us",16.36,4,2,14:08,Tuesday,46.41
953049,Richard Roberts,53,14460 Christopher Hill,Houston,WA,75069,Premium,Yes,Samsung,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount",16.89,5,0,10:24,Saturday,2.26
850201,Edward Coleman,46,1657 Erika Harbor Apt. 366,San Diego,WA,71648,Basic,Yes,Huawei,iPhone 13,Free streaming service for 6 months with any Verizon plan,11.56,3,8,20:26,Sunday,39.68
903328,Cheryl Hawkins,35,669 Williams Harbor Suite 151,Las Vegas,MI,79028,Standard,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us,21.63,16,3,04:11,Friday,24.11
277247,Laurie Wright,19,187 Rebecca Expressway,San Diego,TX,23312,Basic,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",19.89,9,5,04:01,Wednesday,23.81
763165,Jennifer Richardson,18,2333 James Villages Suite 254,Los Angeles,FL,3899,Standard,No,OnePlus,Galaxy S21,20% off Amazon Prime subscription,27.53,4,9,15:22,Tuesday,30.74
629525,Kevin Brown DVM,64,9677 Brown Terrace,Boston,NC,58709,Standard,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us",46.82,2,3,18:08,Saturday,42.14
120056,Teresa Grimes,22,85820 Angela Fords,Charlotte,CA,31706,Standard,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us",48.7,19,8,04:37,Sunday,33.24
276615,Andre Aguirre,37,726 Zachary Ford Apt. 233,Austin,OH,91991,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",42.5,4,0,17:10,Thursday,10.88
287628,Mr. George Munoz,28,4840 Amy Bridge,Minneapolis,TX,59040,Basic,Yes,Samsung,Pixel 6,"First purchase: Buy two phones, one on us",39.64,4,6,11:07,Friday,45.12
738836,Marissa Burton,59,4140 Jessica Green,Las Vegas,NC,87049,Premium,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",21.09,18,4,01:13,Wednesday,39.39
473632,Kathleen Greer,19,553 Garrett Turnpike,Charlotte,TX,88804,Standard,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",44.04,2,9,15:28,Thursday,24.5
234415,Caitlin Murray,20,5315 Melinda Points Apt. 054,Fort Worth,FL,93871,Basic,No,OnePlus,OnePlus 9,Buy a tablet: 30% off on us,15.29,17,9,06:17,Friday,17.74
506716,Bryan Byrd,40,749 Hannah Canyon,New York,TX,33881,Standard,Yes,OnePlus,iPhone 13,"First purchase: Buy two phones, one on us",12.79,8,6,20:14,Wednesday,43.9
546438,Michael Anderson,29,3336 Hill Glens,Tampa,FL,23014,Basic,No,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us",24.99,8,7,21:57,Thursday,48.56
653663,Jackie Medina,37,4857 Lauren Creek Apt. 771,Portland,MA,98824,Basic,Yes,Samsung,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months,49.5,0,8,08:55,Sunday,45.3
765022,Michael Blankenship,22,511 Lee Walks,Detroit,OH,3213,Basic,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us",1.86,12,7,11:05,Thursday,9.15
641252,Jesse Marshall,54,874 Veronica Manor,San Francisco,TX,48517,Premium,No,OnePlus,OnePlus 9,20% off Amazon Prime subscription,37.74,14,2,14:14,Friday,15.28
737717,Daniel Richard,55,33755 Victor Hills,Orlando,FL,73808,Basic,No,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us",21.4,3,5,09:11,Wednesday,9.35
352764,Jeffrey Hansen,47,57057 Jessica Meadow,Atlanta,GA,5811,Basic,Yes,Samsung,Pixel 6,Buy a tablet: 30% off on us,41.44,17,7,06:03,Wednesday,40.12
814998,Patricia Nelson,26,885 Samuel Land Apt. 027,Denver,TX,62961,Premium,No,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us",8.36,17,2,02:46,Friday,17.49
566882,Jason Blevins,51,544 Peterson Road,New York,MA,63309,Premium,No,Huawei,Galaxy S21,Buy a tablet: 30% off on us,15.2,14,9,12:22,Monday,24.86
840427,Wendy Smith,61,8368 Jonathan Bypass,Columbus,NY,50627,Basic,Yes,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us",16.41,19,1,03:34,Sunday,1.62
612153,Melanie Garcia,52,4518 Eileen Locks,Cleveland,OH,94795,Premium,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount",5.76,3,8,15:52,Sunday,11.71
167215,Crystal Smith,69,3168 Amy Bypass Apt. 536,San Francisco,CA,70618,Standard,Yes,Samsung,Pixel 6,"Buy one accessory, get another 50% off",7.31,17,6,11:56,Wednesday,49.4
955474,Jeremy Chambers,39,58674 Williams Drive Apt. 274,Denver,CA,63742,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us",21.26,17,6,21:48,Friday,24.58
244356,Nathan Washington,61,005 Christina Haven,Atlanta,CO,87273,Premium,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us",22.02,12,9,05:05,Friday,10.91
303861,Susan Williams,41,6137 Ford Circles,Las Vegas,MA,69848,Premium,Yes,Apple,Galaxy S21,"First purchase: Buy two phones, one on us",19.75,8,8,00:15,Wednesday,47.07
455612,Nancy Davis,34,14401 Sharon Forge,Kansas City,FL,98590,Basic,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us",13.86,11,1,08:35,Monday,24.25
554605,Ashley Gomez,27,00137 Fields Harbors Suite 862,Nashville,TX,6140,Premium,No,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us",43.24,7,1,13:48,Saturday,4.18
109435,Amy Hammond,47,26784 Luke Knolls,Orlando,FL,47023,Basic,Yes,Huawei,Galaxy S21,Buy a tablet: 30% off on us,7.42,16,0,03:46,Thursday,25.17
547556,Todd Reid,63,348 Blackwell Grove Suite 787,New York,FL,79596,Standard,Yes,Google,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months,36.81,15,6,02:09,Sunday,6.95
799438,John Andrews,40,368 Lee Well,Washington,CO,38666,Premium,Yes,Google,iPhone 13,Buy a tablet: 30% off on us,45.4,6,1,07:43,Wednesday,27.67
965264,Deborah Pratt,49,5549 Escobar Loaf Suite 977,Washington,WA,17768,Basic,Yes,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us",44.75,16,2,12:44,Monday,1.97
