CustomerID,Name,Age,Address,City,State,ZipCode,VerizonPlan,AmazonPrimeStatus,DeviceMake,DeviceModel,AcceptedOffer
473632,Kathleen Greer,19,553 Garrett Turnpike,Charlotte,TX,88804,Standard,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
234415,Caitlin Murray,20,5315 Melinda Points Apt. 054,Fort Worth,FL,93871,Basic,No,OnePlus,OnePlus 9,Buy a tablet: 30% off on us
506716,Bryan Byrd,40,749 Hannah Canyon,New York,TX,33881,Standard,Yes,OnePlus,iPhone 13,"First purchase: Buy two phones, one on us"
546438,Michael Anderson,29,3336 Hill Glens,Tampa,FL,23014,Basic,No,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us"
653663,Jackie Medina,37,4857 Lauren Creek Apt. 771,Portland,MA,98824,Basic,Yes,Samsung,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months
765022,Michael Blankenship,22,511 Lee Walks,Detroit,OH,3213,Basic,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us"
641252,Jesse Marshall,54,874 Veronica Manor,San Francisco,TX,48517,Premium,No,OnePlus,OnePlus 9,20% off Amazon Prime subscription
737717,Daniel Richard,55,33755 Victor Hills,Orlando,FL,73808,Basic,No,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us"
352764,Jeffrey Hansen,47,57057 Jessica Meadow,Atlanta,GA,5811,Basic,Yes,Samsung,Pixel 6,Buy a tablet: 30% off on us
814998,Patricia Nelson,26,885 Samuel Land Apt. 027,Denver,TX,62961,Premium,No,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us"
566882,Jason Blevins,51,544 Peterson Road,New York,MA,63309,Premium,No,Huawei,Galaxy S21,Buy a tablet: 30% off on us
840427,Wendy Smith,61,8368 Jonathan Bypass,Columbus,NY,50627,Basic,Yes,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us"
612153,Melanie Garcia,52,4518 Eileen Locks,Cleveland,OH,94795,Premium,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
167215,Crystal Smith,69,3168 Amy Bypass Apt. 536,San Francisco,CA,70618,Standard,Yes,Samsung,Pixel 6,"Buy one accessory, get another 50% off"
955474,Jeremy Chambers,39,58674 Williams Drive Apt. 274,Denver,CA,63742,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us"
244356,Nathan Washington,61,005 Christina Haven,Atlanta,CO,87273,Premium,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us"
303861,Susan Williams,41,6137 Ford Circles,Las Vegas,MA,69848,Premium,Yes,Apple,Galaxy S21,"First purchase: Buy two phones, one on us"
455612,Nancy Davis,34,14401 Sharon Forge,Kansas City,FL,98590,Basic,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us"
554605,Ashley Gomez,27,00137 Fields Harbors Suite 862,Nashville,TX,6140,Premium,No,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us"
109435,Amy Hammond,47,26784 Luke Knolls,Orlando,FL,47023,Basic,Yes,Huawei,Galaxy S21,Buy a tablet: 30% off on us
547556,Todd Reid,63,348 Blackwell Grove Suite 787,New York,FL,79596,Standard,Yes,Google,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months
799438,John Andrews,40,368 Lee Well,Washington,CO,38666,Premium,Yes,Google,iPhone 13,Buy a tablet: 30% off on us
965264,Deborah Pratt,49,5549 Escobar Loaf Suite 977,Washington,WA,17768,Basic,Yes,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us"
675581,Jessica Robinson,34,731 Joseph Lock,Chicago,CA,13461,Basic,No,Google,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
178781,Stephen Bryant,67,772 Heather Views,Columbus,GA,29147,Standard,Yes,Google,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months
291475,Jeffrey Johnson,68,36280 Allen Ridges Suite 436,San Diego,TX,2167,Premium,No,Apple,Pixel 6,"First purchase: Buy two phones, one on us"
260196,Michael Saunders,34,479 Samantha Viaduct,Cleveland,OH,59254,Standard,Yes,Huawei,iPhone 13,Buy a tablet: 30% off on us
326507,Jeremy Beard,31,8975 Hannah Trafficway Suite 590,Fort Worth,OH,34015,Basic,No,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us"
406063,Steven Pearson,26,2718 Morgan Roads Suite 988,Chicago,FL,6960,Basic,Yes,Apple,iPhone 13,"First purchase: Buy two phones, one on us"
864121,Aaron Hernandez,57,40228 Robyn Courts,Dallas,IN,20633,Premium,Yes,Apple,OnePlus 9,Buy a tablet: 30% off on us
876665,Katherine Savage,19,834 Lindsay Key,Indianapolis,FL,44711,Basic,No,Google,Galaxy S21,"First purchase: Buy two phones, one on us"
790607,Patricia Jenkins,62,079 Elizabeth Mission,Indianapolis,AZ,90489,Premium,Yes,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
221172,Jennifer Shea,42,47548 David Ways Suite 023,San Antonio,OH,86987,Standard,No,Google,Galaxy S21,"First purchase: Buy two phones, one on us"
456902,Rhonda Newman DDS,56,960 Smith Place,Los Angeles,GA,96079,Premium,Yes,Apple,iPhone 13,"First purchase: Buy two phones, one on us"
584963,Jamie Gardner,26,97752 Jeanette Plains Apt. 774,Indianapolis,MA,64307,Premium,No,Huawei,Pixel 6,"First purchase: Buy two phones, one on us"
555968,Hannah Dunn,39,35451 Antonio Path Apt. 653,Austin,AZ,84307,Basic,Yes,Google,P40 Pro,Buy a tablet: 30% off on us
418717,Jorge Wyatt,60,2966 Mike Manors,Chicago,IL,40465,Basic,Yes,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us"
159101,David Combs,63,44881 Ellis Knolls,Atlanta,MN,26623,Premium,No,Google,OnePlus 9,Buy a tablet: 30% off on us
595972,Shane Ross,21,633 Robert Lakes,Cleveland,OH,35042,Basic,Yes,Samsung,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
388790,Jennifer Deleon,43,75802 Marc Heights Suite 645,Dallas,AZ,78978,Basic,Yes,Google,iPhone 13,Buy a tablet: 30% off on us
990617,Debra Stewart,46,7898 Charles Walks Apt. 493,Seattle,FL,59929,Basic,Yes,Apple,Galaxy S21,Free upgrade to the next Verizon plan tier for 3 months
647337,David Herrera,62,5472 Smith Ville Suite 487,Los Angeles,DC,19036,Premium,Yes,Huawei,iPhone 13,Buy a tablet: 30% off on us
834965,Dana Lopez,51,83553 Hoffman Well,San Diego,NV,52987,Basic,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us"
460260,Nicole Hale,40,482 Walter Mountain Suite 423,Kansas City,NV,21764,Premium,Yes,Apple,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months
983811,Nicole Price,54,181 Marshall Estates Apt. 399,Atlanta,FL,60589,Basic,No,Samsung,P40 Pro,20% off Amazon Prime subscription
692673,Tyler Garcia,28,1394 Mark Rest,Nashville,GA,7740,Standard,No,Apple,P40 Pro,Buy a tablet: 30% off on us
750419,Aaron Watson,23,36370 Schmidt Drive,Cleveland,OH,87214,Basic,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us"
533374,Kimberly Long,35,114 Nicholas Burg,Orlando,FL,34070,Basic,Yes,Apple,Galaxy S21,"First purchase: Buy two phones, one on us"
820777,Catherine Wilson,38,62509 Robert Pine Apt. 814,Columbus,TN,24858,Premium,No,Apple,Pixel 6,Buy a tablet: 30% off on us
647577,Tonya Stewart,59,43017 Ryan Mountain,Phoenix,TX,56550,Premium,Yes,Samsung,Pixel 6,"First purchase: Buy two phones, one on us"
472370,Anna Reyes,53,520 Calderon Junctions Apt. 928,Los Angeles,NY,38905,Basic,Yes,Google,Pixel 6,"First purchase: Buy two phones, one on us"
987225,Marcus Levine,58,917 Donald Corner Apt. 839,Seattle,MA,63943,Standard,Yes,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
371967,Brittany White,55,03781 Davila Viaduct Suite 593,Phoenix,GA,8697,Basic,Yes,OnePlus,P40 Pro,"Buy one accessory, get another 50% off"
291232,John Martinez,51,74276 Paige Circles Suite 688,Denver,TX,71563,Basic,No,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us"
404119,Erika Porter,34,89627 Davis Islands Apt. 889,Columbus,TX,99238,Standard,Yes,Apple,iPhone 13,"First purchase: Buy two phones, one on us"
109540,Debra Griffin,54,148 Brown Plain,Houston,FL,84889,Premium,No,Huawei,P40 Pro,"First purchase: Buy two phones, one on us"
640652,Miguel Wilson,42,449 Nelson Hills Suite 355,Denver,CA,54488,Basic,Yes,Samsung,P40 Pro,"First purchase: Buy two phones, one on us"
497827,Sarah Simpson,55,64883 Jessica Port,Fort Worth,MI,92265,Premium,No,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us"
651951,Shawn Fuentes,29,939 Warner Mission Suite 046,Seattle,MN,7025,Premium,No,Apple,Galaxy S21,"First purchase: Buy two phones, one on us"
151991,Mark Estes,40,647 Harris Burg Suite 190,Minneapolis,NY,44287,Standard,No,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us"
288751,Lisa Terrell,59,7107 Patrick Crossing Suite 918,San Diego,DC,42087,Standard,No,Samsung,iPhone 13,Buy a tablet: 30% off on us
466326,Tony Rosales,39,88611 Miller Land,Indianapolis,FL,66739,Premium,No,Apple,OnePlus 9,Buy a tablet: 30% off on us
786337,Sandra Caldwell,38,3608 Danielle Plaza Apt. 075,Boston,TN,77021,Basic,No,Samsung,Galaxy S21,"Buy one accessory, get another 50% off"
718992,Denise Mills,44,287 Moore Keys,Columbus,TN,34588,Premium,Yes,Apple,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
149115,Bryan Hughes,48,038 Perkins Walks,Cincinnati,CA,93717,Basic,No,Apple,iPhone 13,Buy a tablet: 30% off on us
453151,Sarah Pearson,23,191 Michelle Road Apt. 619,Fort Worth,MO,3757,Basic,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us
843583,Melissa Gibson,44,139 Vaughan Creek Suite 328,Charlotte,OH,81559,Standard,No,Huawei,Pixel 6,20% off Amazon Prime subscription
291962,Megan Thomas,57,19645 Griffin Pike,Atlanta,TX,76167,Basic,Yes,Samsung,OnePlus 9,"First purchase: Buy two phones, one on us"
821747,Angela Ellison,51,03611 Michelle Point Apt. 299,Minneapolis,TX,42771,Basic,No,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us"
249143,Michael Montgomery,29,3848 Steven Park Apt. 026,Fort Worth,CA,4056,Premium,No,Google,iPhone 13,20% off Amazon Prime subscription
814635,Dr. David Hernandez Jr.,62,577 Jordan Run Suite 870,Minneapolis,MI,32820,Standard,Yes,Google,Galaxy S21,Buy a tablet: 30% off on us
636226,Brian Jones,24,2358 Jeffrey Cape Apt. 740,Seattle,DC,88841,Basic,No,Google,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
453824,Terry Rojas,27,611 John Junctions Apt. 017,Denver,DC,91134,Basic,No,OnePlus,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
104000,Emily Miles,62,748 Juan Knolls Suite 094,Atlanta,CA,25755,Standard,No,OnePlus,Galaxy S21,Buy a tablet: 30% off on us
825948,Karen Garner,34,853 Hall Ridge Suite 450,Kansas City,CA,18241,Premium,Yes,OnePlus,Galaxy S21,Free upgrade to the next Verizon plan tier for 3 months
987474,Andrea Hamilton,43,1471 Lydia Falls Suite 703,Denver,IN,8087,Standard,No,Apple,P40 Pro,Buy a tablet: 30% off on us
455754,Curtis Gross,38,858 Moore Tunnel,Orlando,CA,6376,Standard,Yes,Samsung,Pixel 6,"First purchase: Buy two phones, one on us"
351492,Sarah Parker,45,0700 Wilson Flats Apt. 298,Houston,CA,51066,Basic,No,Huawei,Galaxy S21,Buy a tablet: 30% off on us
990123,Stacy Krause,63,1201 David Brook,Fort Worth,NY,40500,Basic,No,Apple,Galaxy S21,Buy a tablet: 30% off on us
599522,Keith Haley,19,86803 Kathleen Pike,Las Vegas,TX,51778,Premium,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us"
591072,Dominique Rodriguez,60,5479 Jones Burg Suite 395,Denver,GA,53206,Basic,No,Samsung,iPhone 13,"First purchase: Buy two phones, one on us"
138304,Emily Newton,18,257 Michael Inlet Suite 829,Houston,AZ,65742,Basic,No,Google,P40 Pro,Buy a tablet: 30% off on us
604999,Timothy Morgan,68,09285 Grimes Village Apt. 274,Atlanta,CA,18145,Standard,Yes,Google,iPhone 13,"First purchase: Buy two phones, one on us"
431593,Sherri Krueger,53,68995 Garrett Stream Suite 985,Charlotte,MI,11531,Basic,No,Apple,P40 Pro,Buy a tablet: 30% off on us
707274,Matthew Hayden,68,32665 Nancy Estates Suite 015,Detroit,WA,62032,Premium,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us"
251836,Erica Wallace DDS,43,130 Jeremy Village Apt. 568,Las Vegas,FL,2314,Standard,Yes,Samsung,Pixel 6,Buy a tablet: 30% off on us
208940,David Rose,46,187 Brown Parks Apt. 743,Los Angeles,CA,39115,Premium,Yes,Google,OnePlus 9,Free streaming service for 6 months with any Verizon plan
924926,Nathan Smith,38,308 Angela Square Suite 025,Indianapolis,TX,11897,Standard,No,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us"
365517,Brandi Henry,28,2555 Stewart Skyway Apt. 127,Nashville,CA,85775,Basic,Yes,Google,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
767521,Shannon Russo,57,00842 Schaefer Trafficway,Houston,WA,74134,Standard,Yes,Samsung,iPhone 13,"First purchase: Buy two phones, one on us"
721820,Billy Turner,28,7948 Melissa Crossing,Seattle,WA,20956,Standard,No,Apple,Pixel 6,"Buy one accessory, get another 50% off"
979090,Mathew Lara,53,39153 Stevenson Rest,Atlanta,NV,54555,Basic,Yes,Huawei,P40 Pro,"First purchase: Buy two phones, one on us"
485777,Catherine Sullivan,66,70673 Lowe Land Apt. 238,Miami,TN,27695,Basic,No,Google,Galaxy S21,20% off Amazon Prime subscription
724674,Roy Dickson,56,6671 Jennifer Mill Suite 200,Indianapolis,CA,47527,Premium,No,Samsung,Pixel 6,20% off Amazon Prime subscription
651638,Kevin Bailey,57,1936 Gregory Meadows,Cincinnati,MI,14183,Premium,No,Huawei,Pixel 6,Buy a tablet: 30% off on us
717296,Seth Salinas,52,469 Brown Views Suite 582,Nashville,OH,3445,Basic,No,Huawei,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months
980729,Scott Williams,51,934 Jackson Island Apt. 435,Denver,FL,30113,Basic,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us"
649639,Vanessa Lopez,64,12429 Richard Lodge,Kansas City,CO,93667,Basic,Yes,Huawei,iPhone 13,"First purchase: Buy two phones, one on us"
712956,Jon Bowman,41,830 Victoria Cove,Chicago,TX,14562,Standard,Yes,Samsung,iPhone 13,Buy a tablet: 30% off on us
738873,Brandi Perry,39,115 Amy Meadow Suite 987,Dallas,CA,77602,Standard,Yes,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
437497,Cheryl Martinez,22,98501 Yang Mews,Seattle,MO,6089,Standard,Yes,Google,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months
307869,Tonya Anderson,50,0013 Owens Fork,San Antonio,OH,60154,Basic,No,Google,iPhone 13,Buy a tablet: 30% off on us
165953,Mr. Alexander Frank,53,8456 Danielle Trail Apt. 196,Houston,TX,11216,Premium,Yes,Google,P40 Pro,"First purchase: Buy two phones, one on us"
943890,Wanda Holder,64,6988 Hunter Ramp,Portland,IL,49520,Basic,Yes,Huawei,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
600328,Christine Higgins,37,35220 Reyes Meadows,Boston,NV,45912,Standard,Yes,Huawei,OnePlus 9,"Bundle in TV shows, movies, or series: 10% discount"
906790,Andrea Arnold,36,9597 Alexis Ramp Suite 107,Los Angeles,DC,13451,Standard,No,OnePlus,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
103267,Jeffrey Brown,52,6474 William Ports,Washington,CA,73977,Basic,No,Google,P40 Pro,"First purchase: Buy two phones, one on us"
182745,Brianna Houston,69,5598 Phillip Ville Apt. 171,Charlotte,GA,13413,Basic,Yes,Apple,OnePlus 9,Buy a tablet: 30% off on us
976020,Kathy Tran,60,1077 Lee Pine,Houston,FL,61989,Standard,No,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us"
924945,Rodney Dominguez,34,22553 Valenzuela Roads Apt. 639,Cleveland,OH,16874,Standard,Yes,Apple,iPhone 13,Buy a tablet: 30% off on us
257164,Dr. Casey Bolton,62,3787 Ricky Expressway Suite 707,Orlando,TX,6519,Standard,Yes,Huawei,Galaxy S21,Buy a tablet: 30% off on us
635626,Jeffrey Hernandez,60,50560 Holly Lake,Portland,IN,36169,Basic,No,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us"
231484,Holly Johnson,51,6105 Mcconnell Ferry Suite 119,Fort Worth,FL,51384,Standard,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
631831,Terry Bell,26,365 Flores Haven Suite 860,San Francisco,MI,88995,Standard,Yes,Samsung,Galaxy S21,Buy a tablet: 30% off on us
992323,Paul Montoya,43,407 Duarte Mill Suite 328,Columbus,CO,38840,Premium,Yes,Huawei,Galaxy S21,"Buy one accessory, get another 50% off"
160692,Maria Hansen,19,319 Stephenson Spurs Suite 616,San Antonio,FL,73347,Basic,No,Huawei,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
320156,Michelle Lewis,26,652 Julie Gardens Apt. 245,San Francisco,TX,97521,Premium,Yes,OnePlus,iPhone 13,Buy a tablet: 30% off on us
323992,Kimberly Johnson,26,2290 Patterson Mall,Charlotte,GA,45625,Premium,No,Huawei,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months
616771,Austin Marquez,57,7029 Peterson Burg Apt. 895,San Francisco,CO,89077,Standard,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us
930857,James Jackson,34,69124 Margaret Harbor,Tampa,MI,79664,Basic,No,Samsung,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months
663044,Donald Lucas,18,5259 White Stream,Washington,FL,95869,Standard,Yes,OnePlus,P40 Pro,Free upgrade to the next Verizon plan tier for 3 months
643176,Allen Herman,42,90850 Kimberly Coves,San Antonio,MO,69815,Basic,Yes,Huawei,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
791095,Cheyenne Martinez,60,7450 Rebecca Junctions Suite 023,Nashville,IN,32791,Premium,No,Huawei,Pixel 6,"Bundle in TV shows, movies, or series: 10% discount"
933727,William Ellis,57,4436 Galloway Hills Suite 363,San Antonio,OH,96451,Basic,Yes,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us"
214352,Debbie Kelly,59,442 Williamson Roads,Tampa,TN,15177,Standard,Yes,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us"
969474,Kimberly Gutierrez,42,5988 Lisa Center Apt. 383,Houston,TX,5309,Standard,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
185999,Sarah Smith,56,47089 Turner River,Miami,TX,47047,Standard,Yes,Google,P40 Pro,"First purchase: Buy two phones, one on us"
117955,Cameron Kane,52,335 Angela Pass Apt. 216,Houston,OH,72446,Basic,Yes,Huawei,OnePlus 9,Get a $50 gift card with any new phone purchase
924273,Jeffrey Ross,20,927 Hoffman Hill Apt. 997,Detroit,MO,72480,Premium,Yes,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us"
170640,Christopher Wise,67,3211 Petersen Harbors,San Francisco,OH,67465,Premium,No,Google,OnePlus 9,"First purchase: Buy two phones, one on us"
296582,Ashley Smith,54,25750 Dennis Port,Detroit,DC,90811,Basic,No,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
844086,George Macias,61,74023 Jeanne Lodge Suite 174,New York,CA,16892,Standard,No,Samsung,Pixel 6,Free upgrade to the next Verizon plan tier for 3 months
500573,Alexandra Cantrell,61,40441 Anthony Centers,Columbus,FL,72825,Premium,Yes,OnePlus,iPhone 13,"First purchase: Buy two phones, one on us"
525695,Shelley Conway,68,687 Schneider Mall Suite 543,Tampa,FL,84949,Standard,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us
161476,Lisa Johnson,47,728 Hernandez Cliffs,Charlotte,OR,37097,Basic,Yes,Google,OnePlus 9,"First purchase: Buy two phones, one on us"
406955,Edward Joseph,55,04056 Rachael Canyon Suite 204,San Antonio,IL,39060,Standard,Yes,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us"
267280,Julia Reid,51,993 Black Springs Apt. 967,Denver,TX,15318,Premium,No,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us"
775510,Carmen Johnson,29,67403 Sara Dam Apt. 378,Cincinnati,OH,33753,Premium,Yes,Huawei,Pixel 6,"First purchase: Buy two phones, one on us"
695468,Kiara Padilla,36,2408 Hernandez Mills Suite 116,Charlotte,NY,50730,Standard,Yes,Apple,OnePlus 9,Buy a tablet: 30% off on us
798646,Brandon Stewart,54,004 John Lock,Minneapolis,TX,40557,Basic,Yes,Huawei,Galaxy S21,"Bundle in TV shows, movies, or series: 10% discount"
737144,James Mann,61,7992 Mendez Route,Detroit,FL,17448,Standard,No,Samsung,P40 Pro,Buy a tablet: 30% off on us
954882,Troy White,66,0478 Martinez Inlet Apt. 034,Detroit,IL,85434,Basic,Yes,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
514568,Regina Sanchez,34,6948 Smith Dale,Atlanta,CA,52344,Standard,Yes,OnePlus,P40 Pro,Buy a tablet: 30% off on us
286141,Megan English,27,06795 Johnson Plain,Detroit,CA,53368,Premium,Yes,Huawei,Galaxy S21,Buy a tablet: 30% off on us
998320,Andrew Wilson,66,68198 Gomez Passage,Kansas City,FL,73065,Basic,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us
734736,Eduardo Powell,64,1085 Owens Pine Apt. 169,Austin,MN,82444,Basic,Yes,Google,iPhone 13,Buy a tablet: 30% off on us
638685,Kenneth Salas,29,075 Hayes Hills Apt. 161,Cleveland,FL,75446,Basic,No,Samsung,iPhone 13,"First purchase: Buy two phones, one on us"
278031,Trevor Nelson,33,99283 Joshua Stream,Austin,OH,30766,Premium,Yes,OnePlus,Pixel 6,Buy a tablet: 30% off on us
219180,Michael Ho,41,36452 Tina Harbors Suite 447,Denver,MA,85489,Standard,Yes,Google,P40 Pro,"First purchase: Buy two phones, one on us"
166234,Natalie Powers,36,59973 Doris Drives,San Antonio,TX,91577,Premium,Yes,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us"
664242,Angela Ford,25,59134 Lam Way,Tampa,NV,26174,Basic,Yes,Huawei,P40 Pro,"Bundle in TV shows, movies, or series: 10% discount"
278352,Jessica Nelson,48,519 Mcdowell Light Suite 707,Cleveland,AZ,14239,Standard,Yes,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us"
179459,Christopher Fisher,38,84665 Thomas Cove,Orlando,NV,7900,Premium,Yes,Huawei,OnePlus 9,Free upgrade to the next Verizon plan tier for 3 months
509995,John Delacruz,34,426 Clark Lake Apt. 216,Nashville,TX,24516,Basic,Yes,Huawei,P40 Pro,Buy a tablet: 30% off on us
295004,Christopher Mora,40,98107 Hensley Center Apt. 470,San Antonio,FL,85560,Basic,Yes,Apple,Pixel 6,Buy a tablet: 30% off on us
566152,Michelle Hoffman,54,14433 Hall Unions Apt. 616,Dallas,OH,5089,Premium,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us"
825256,Hayden Pearson,33,9182 George Pine,Tampa,TX,95485,Premium,Yes,Google,Galaxy S21,"First purchase: Buy two phones, one on us"
159163,Michael Howell DDS,23,72671 Nicole Circles Suite 896,Seattle,TX,81952,Premium,No,Huawei,Galaxy S21,"First purchase: Buy two phones, one on us"
575853,Felicia Murphy,25,553 Koch Estates,Washington,FL,50795,Basic,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us"
151934,Leslie Olson,42,922 Leon Junction Apt. 050,Cleveland,MO,12891,Premium,No,Huawei,iPhone 13,"First purchase: Buy two phones, one on us"
820255,Latasha Bass,35,2280 Johnson Vista Suite 739,Cincinnati,MO,31985,Basic,No,Apple,OnePlus 9,"First purchase: Buy two phones, one on us"
525523,Andrew Wood,42,5774 Riggs Expressway,Phoenix,TX,94952,Premium,Yes,Huawei,P40 Pro,Buy a tablet: 30% off on us
940530,Jay Nichols,29,365 Taylor Trace Apt. 248,Houston,TX,56969,Basic,No,Samsung,iPhone 13,"First purchase: Buy two phones, one on us"
554137,Gary Page,32,699 Santos Harbor Suite 167,Boston,AZ,49294,Basic,No,Samsung,P40 Pro,Buy a tablet: 30% off on us
105486,Cheryl Holloway,43,45119 Matthew Trail Suite 400,Tampa,GA,47534,Standard,Yes,OnePlus,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
239407,Mr. Dennis Diaz,58,338 Susan Valleys,Las Vegas,TX,77727,Premium,No,Huawei,OnePlus 9,Buy a tablet: 30% off on us
973332,Alexis Williams,62,60257 James Locks Apt. 962,Houston,MN,1202,Premium,No,Google,Galaxy S21,Buy a tablet: 30% off on us
750308,Matthew Moore,43,329 Jennifer Summit,Kansas City,TX,32938,Basic,Yes,OnePlus,Pixel 6,"First purchase: Buy two phones, one on us"
727083,Heidi Hoffman,64,72574 Michael Place Suite 137,San Francisco,CO,97908,Basic,Yes,Samsung,Galaxy S21,"First purchase: Buy two phones, one on us"
320184,Jon Hensley,49,06707 Michael Lane,San Antonio,CO,18716,Basic,Yes,Huawei,OnePlus 9,"First purchase: Buy two phones, one on us"
766490,Johnny Mitchell,27,52633 Day Vista,Orlando,WA,83913,Standard,No,OnePlus,iPhone 13,Free upgrade to the next Verizon plan tier for 3 months
449652,Mark Barry,33,87495 Kyle Mews Apt. 870,Boston,IN,69646,Standard,No,Huawei,Galaxy S21,20% off Amazon Prime subscription
861315,Nicholas Jones,24,364 Melissa Villages,Las Vegas,TX,17712,Basic,Yes,Samsung,OnePlus 9,Buy a tablet: 30% off on us
742612,Carolyn Nguyen,34,389 Grant Greens Apt. 255,Houston,MA,51749,Premium,Yes,OnePlus,P40 Pro,"First purchase: Buy two phones, one on us"
422710,Damon Foster,40,374 Brennan Burgs,San Antonio,TX,68266,Premium,No,Samsung,Pixel 6,Buy a tablet: 30% off on us
297775,Desiree Romero,43,57542 Daniel Valleys,New York,MO,95314,Standard,Yes,Apple,Galaxy S21,Buy a tablet: 30% off on us
389336,Megan Adams,38,3277 Cummings Port Suite 293,Minneapolis,FL,7922,Standard,No,Samsung,iPhone 13,"Bundle in TV shows, movies, or series: 10% discount"
887494,Barbara Vargas,39,051 Cook Shoals,Boston,CA,45877,Basic,Yes,Huawei,P40 Pro,Buy a tablet: 30% off on us
708364,Lauren Atkins,24,77298 Haley Tunnel,Phoenix,OH,42147,Premium,Yes,Google,OnePlus 9,Buy a tablet: 30% off on us
189780,Richard Payne,31,297 Julie Shores,Denver,CA,85135,Basic,No,Samsung,Pixel 6,"First purchase: Buy two phones, one on us"
252617,Tracy Sutton,32,5718 Andre Cove Suite 913,Washington,CA,12570,Standard,Yes,Google,iPhone 13,"First purchase: Buy two phones, one on us"
645977,Eric Miller,24,41811 Peterson Corner Apt. 974,Chicago,WA,56298,Premium,Yes,Apple,OnePlus 9,Buy a tablet: 30% off on us
897606,Joseph Porter,26,5079 Jackson Isle,Columbus,IL,82837,Premium,Yes,OnePlus,OnePlus 9,"First purchase: Buy two phones, one on us"
450605,Michael Robinson,68,578 James Walks Apt. 750,Los Angeles,NC,4853,Standard,No,OnePlus,Galaxy S21,"First purchase: Buy two phones, one on us"
